"txt_id","sentence_id","sentence_txt"
"cb5-fragment02","3317","VERB PRON ADV VERB ADV VERB PROPN VERB VERB VERB PRON PUNCT"
"cb5-fragment02","3318","CCONJ PRON VERB VERB PART DET NOUN ADP PROPN PROPN VERB DET NOUN CCONJ NOUN ADV NOUN DET NOUN VERB PUNCT"
"cb5-fragment02","3319","DET NOUN NOUN VERB ADV ADV PUNCT"
"cb5-fragment02","3320","VERB NOUN VERB ADP DET NOUN ADJ VERB DET NOUN CCONJ VERB DET NOUN ADP PUNCT"
"cb5-fragment02","3321","PROPN PUNCT VERB PROPN DET NOUN NOUN CCONJ VERB ADP DET NOUN PUNCT VERB VERB VERB PART ADV PRON VERB ADJ PUNCT"
"cb5-fragment02","3322","ADV DET NOUN VERB VERB PART VERB CCONJ DET ADV VERB PART VERB PUNCT"
"cb5-fragment02","3323","PROPN VERB DET NOUN ADP PRON PUNCT"
"cb5-fragment02","3324","PRON VERB DET NOUN ADP ADJ NOUN PUNCT ADV ADJ CCONJ VERB ADP NOUN PUNCT VERB DET NOUN ADP ADJ NOUN ADJ PUNCT VERB ADV DET NOUN PUNCT ADV VERB ADJ PUNCT"
"cb5-fragment02","3325","ADJ ADJ NOUN VERB ADV PART VERB PROPN PROPN ADP ADJ NOUN PUNCT PART VERB ADJ PART VERB NOUN NOUN PUNCT"
"cb5-fragment02","3326","ADP PRON VERB NOUN VERB ADV ADV PUNCT ADV PRON VERB PUNCT"
"cb5-fragment02","3327","PRON VERB ADJ PROPN DET NOUN ADP NOUN VERB ADV ADP DET NOUN PUNCT NOUN PUNCT"
"cb5-fragment02","3328","ADV PRON VERB PRON VERB ADV ADJ PUNCT DET NOUN ADV VERB PUNCT ADP PRON VERB ADV DET ADJ VERB VERB PRON PUNCT"
"cb5-fragment02","3329","VERB ADJ NOUN PRON VERB VERB DET PROPN NOUN ADP DET NOUN VERB PUNCT CCONJ ADV DET ADJ NOUN ADP DET NOUN ADP DET NOUN ADP ADJ NOUN ADV VERB PUNCT"
"cb5-fragment02","3330","PRON VERB PRON ADP NUM NOUN PUNCT VERB ADJ NOUN PUNCT VERB PART VERB NOUN DET NOUN PUNCT"
"cb5-fragment02","3331","CCONJ ADJ NOUN ADJ ADP DET NOUN PART ADP ADJ DET NOUN VERB PART VERB DET NOUN VERB ADV PUNCT"
"cb5-fragment02","3332","PRON VERB PROPN PROPN PUNCT"
"cb5-fragment02","3333","PROPN VERB ADJ VERB PART PUNCT CCONJ PRON VERB DET NOUN CCONJ VERB ADP ADJ NOUN ADJ NOUN PUNCT VERB ADJ NOUN ADP ADJ NOUN PART VERB PUNCT PRON NOUN PUNCT"
"cb5-fragment02","3334","ADV PRON VERB ADP ADJ NOUN CCONJ PUNCT PROPN DET NOUN ADP DET ADP PRON PUNCT PRON VERB ADV ADP ADJ NOUN CCONJ VERB VERB ADJ NOUN ADJ NOUN PUNCT"
"cb5-fragment02","3335","PRON VERB ADJ NOUN PROPN NOUN CCONJ ADV ADP PRON PUNCT"
"cb5-fragment02","3336","PRON VERB ADP DET ADP DET PROPN NOUN CCONJ ADV PRON VERB PUNCT PUNCT PROPN DET NOUN PUNCT PUNCT"
"cb5-fragment02","3337","PUNCT PRON VERB ADV PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3338","PUNCT NOUN VERB VERB DET NOUN ADP DET NOUN PUNCT PUNCT"
"cb5-fragment02","3339","PUNCT ADV NOUN ADP PRON VERB PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3340","PUNCT PRON VERB ADV VERB ADP PRON ADV PUNCT"
"cb5-fragment02","3341","ADV ADJ NOUN VERB PRON VERB ADV PUNCT"
"cb5-fragment02","3342","PRON VERB ADV ADV VERB DET NOUN PUNCT PUNCT"
"cb5-fragment02","3343","PUNCT PRON VERB ADP PRON ADV PUNCT PUNCT"
"cb5-fragment02","3344","PRON VERB ADV VERB PRON PUNCT"
"cb5-fragment02","3345","PRON VERB ADV VERB PRON PUNCT DET ADJ VERB ADJ ADJ NOUN PUNCT ADP PRON VERB VERB ADP PRON ADV ADP PRON VERB ADV VERB ADV ADP PRON PUNCT"
"cb5-fragment02","3346","PRON VERB VERB VERB ADJ NOUN ADP DET NOUN PRON VERB VERB PRON ADP ADJ NOUN PUNCT ADJ ADV ADJ PUNCT VERB ADP NOUN PUNCT"
"cb5-fragment02","3347","ADV PUNCT CCONJ ADV ADV PUNCT PRON VERB VERB PROPN PRON CCONJ DET NOUN PRON VERB VERB PART VERB ADP PROPN PROPN PROPN PUNCT"
"cb5-fragment02","3348","DET NOUN DET NOUN VERB VERB PRON VERB VERB ADJ NOUN PART VERB PRON VERB ADP PROPN ADV ADV ADP DET NOUN VERB VERB PUNCT"
"cb5-fragment02","3349","PUNCT NOUN DET NOUN PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3350","PROPN PART NOUN VERB ADP PRON VERB PRON PUNCT"
"cb5-fragment02","3351","ADV PRON VERB ADV ADP ADJ NOUN CCONJ PRON VERB ADP DET ADJ ADP ADP PRON VERB ADP DET ADJ NOUN PUNCT"
"cb5-fragment02","3352","PRON VERB DET NOUN ADP ADJ NOUN ADP NOUN NOUN PUNCT VERB DET NOUN ADP ADJ NOUN PUNCT VERB ADJ NOUN PUNCT"
"cb5-fragment02","3353","VERB DET NOUN PUNCT ADP NOUN ADP DET NOUN ADJ VERB PROPN PRON ADV PUNCT PRON VERB DET NOUN ADP ADJ NOUN CCONJ DET NOUN ADP ADJ NOUN PUNCT"
"cb5-fragment02","3354","PROPN PROPN PROPN ADV PUNCT PROPN VERB PROPN PROPN PUNCT CCONJ ADV PUNCT DET NOUN PUNCT DET NOUN ADP ADJ NOUN ADP PRON PUNCT ADV DET NOUN PRON VERB PROPN PRON ADJ DET PROPN PROPN PROPN PUNCT"
"cb5-fragment02","3355","CCONJ ADV ADP ADJ ADJ NOUN VERB PROPN ADP NOUN CCONJ PRON VERB ADP PROPN PROPN PART VERB NOUN PRON VERB ADV VERB PART VERB PUNCT PRON VERB ADP PRON VERB ADV VERB PRON VERB PUNCT"
"cb5-fragment02","3356","PRON VERB ADJ NOUN ADV ADP PRON PUNCT VERB ADJ NOUN ADP PRON PUNCT"
"cb5-fragment02","3357","PUNCT INTJ PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3358","PUNCT PRON VERB ADV PUNCT PUNCT"
"cb5-fragment02","3359","PRON PROPN ADV DET ADJ PROPN ADP VERB VERB PRON PUNCT VERB PART VERB ADJ NOUN PUNCT CCONJ ADV VERB ADJ NOUN ADP DET NOUN ADP ADJ NOUN PUNCT"
"cb5-fragment02","3360","PRON VERB ADV PART VERB PRON ADV PUNCT"
"cb5-fragment02","3361","PUNCT INTJ PUNCT"
"cb5-fragment02","3362","INTJ VERB ADV PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3363","PRON VERB NOUN ADJ VERB PRON VERB ADP DET NOUN PUNCT"
"cb5-fragment02","3364","PRON VERB NOUN PRON PUNCT DET ADV PROPN NOUN PUNCT"
"cb5-fragment02","3365","PUNCT PRON VERB ADV VERB PRON PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3366","PUNCT VERB ADV VERB ADJ PUNCT PUNCT"
"cb5-fragment02","3367","PUNCT PRON PUNCT VERB ADV ADJ ADP VERB VERB PUNCT PUNCT"
"cb5-fragment02","3368","PUNCT ADV NOUN PUNCT PUNCT PUNCT"
"cb5-fragment02","3369","PUNCT PRON PUNCT VERB ADJ ADP ADV PUNCT PUNCT PRON VERB ADV PUNCT"
"cb5-fragment02","3370","PUNCT ADP PRON VERB PART VERB DET NOUN PUNCT"
"cb5-fragment02","3371","PRON VERB VERB DET NOUN ADP DET PROPN ADP PRON PUNCT PUNCT"
"cb5-fragment02","3372","PUNCT CCONJ PRON VERB ADV PUNCT PUNCT PRON VERB PRON PUNCT"
"cb5-fragment02","3373","PUNCT PRON VERB VERB PROPN PROPN PUNCT"
"cb5-fragment02","3374","PRON PUNCT VERB ADV ADV ADJ PUNCT PUNCT"
"cb5-fragment02","3375","PUNCT PRON VERB PUNCT PUNCT"
"cb5-fragment02","3376","PUNCT PRON VERB PUNCT PUNCT"
"cb5-fragment02","3377","PRON VERB ADJ CCONJ VERB ADJ ADJ NOUN PUNCT ADV ADV PUNCT VERB PART VERB DET NOUN ADP ADJ NOUN NUM ADP NUM PUNCT"
"cb5-fragment02","3378","CCONJ ADV PRON VERB VERB ADJ NOUN PUNCT CCONJ VERB NOUN NOUN VERB PRON ADP ADJ NOUN PUNCT PRON VERB PRON ADP DET NOUN CCONJ VERB PRON PART VERB PRON PART PUNCT"
"cb5-fragment02","3379","ADV PRON VERB PART DET NOUN PUNCT ADJ VERB ADJ DET NOUN PRON VERB VERB PROPN ADP ADJ NOUN PUNCT CCONJ PRON VERB ADJ ADP PRON PUNCT"
"cb5-fragment02","3380","PRON VERB PRON PROPN NOUN ADP PRON VERB ADP DET NOUN ADP PRON PUNCT"
"cb5-fragment02","3381","ADJ NOUN VERB NOUN PRON PUNCT CCONJ PROPN ADJ NOUN ADP PRON PUNCT"
"cb5-fragment02","3382","ADV PUNCT ADP ADJ PUNCT PRON VERB ADP ADJ NOUN CCONJ VERB ADP PRON PUNCT PRON VERB ADP ADP DET VERB DET NOUN PROPN ADJ ADJ ADJ NOUN VERB VERB VERB PUNCT"
"cb5-fragment02","3383","PRON VERB DET ADJ NOUN PUNCT NOUN CCONJ ADJ NOUN DET NOUN PUNCT ADV ADJ PUNCT ADJ PUNCT ADP ADV PUNCT ADP PUNCT ADJ NOUN PROPN NOUN PROPN ADP PRON PUNCT DET PROPN NOUN ADP DET NOUN ADP DET PROPN PROPN PUNCT ADP DET NOUN CCONJ NOUN ADP DET PROPN PUNCT"
"cb5-fragment02","3384","ADV PRON VERB ADV NOUN ADP NOUN PUNCT ADV VERB PUNCT ADP PRON VERB PUNCT PUNCT PRON VERB VERB PUNCT PUNCT"
"cb5-fragment02","3385","PUNCT ADV ADV PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3386","PUNCT PRON VERB ADV VERB PRON ADV PUNCT PUNCT"
"cb5-fragment02","3387","PRON VERB PART CCONJ VERB ADP NOUN ADP PRON PUNCT VERB PART VERB PRON PART ADP ADJ ADJ ADJ NOUN PUNCT CCONJ PRON VERB PART VERB PRON CCONJ PRON PRON PUNCT CCONJ ADV ADP ADV PRON VERB VERB NOUN ADV PUNCT"
"cb5-fragment02","3388","PUNCT PRON VERB DET NUM PUNCT PUNCT PRON VERB PRON ADV PRON VERB DET PROPN PUNCT"
"cb5-fragment02","3389","PUNCT DET NOUN PUNCT"
"cb5-fragment02","3390","NOUN ADP ADJ ADP PRON VERB VERB VERB PROPN ADV DET NOUN ADP ADJ NOUN PUNCT PUNCT"
"cb5-fragment02","3391","PUNCT PRON VERB ADV DET ADJ NOUN PUNCT PUNCT PROPN VERB PUNCT"
"cb5-fragment02","3392","PUNCT PRON VERB DET NOUN PUNCT PUNCT"
"cb5-fragment02","3393","PRON VERB PART ADV PUNCT"
"cb5-fragment02","3394","PUNCT PROPN PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3395","PUNCT NOUN VERB VERB PRON PUNCT PUNCT"
"cb5-fragment02","3396","PUNCT PRON PUNCT VERB DET ADJ NOUN ADV ADV PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3397","PUNCT ADP PRON PUNCT VERB ADV VERB PROPN PRON PUNCT"
"cb5-fragment02","3398","CCONJ VERB ADV ADP NOUN VERB PUNCT PUNCT"
"cb5-fragment02","3399","ADV PRON VERB PART CCONJ ADV VERB PART VERB PUNCT"
"cb5-fragment02","3400","PUNCT PRON VERB VERB CCONJ VERB ADJ NOUN ADP DET NOUN ADP NOUN VERB NOUN ADP DET NOUN PUNCT PUNCT"
"cb5-fragment02","3401","PUNCT VERB ADV VERB PRON PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3402","PUNCT INTJ VERB PUNCT PUNCT"
"cb5-fragment02","3403","PRON VERB NOUN ADJ NOUN NOUN PUNCT VERB ADV PUNCT"
"cb5-fragment02","3404","PUNCT CCONJ ADP NOUN PRON VERB VERB PUNCT"
"cb5-fragment02","3405","ADV VERB DET NOUN PUNCT PUNCT"
"cb5-fragment02","3406","PROPN ADV PROPN VERB ADP DET VERB DET NOUN ADV PRON VERB VERB ADP PRON VERB ADV VERB ADJ ADP PRON PUNCT"
"cb5-fragment02","3407","ADV ADV PRON VERB VERB PRON PUNCT PRON VERB VERB DET ADJ ADP DET VERB PROPN PROPN ADJ NOUN PUNCT"
"cb5-fragment02","3408","PUNCT ADV VERB PRON VERB PART VERB PRON ADV PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3409","ADP PUNCT ADV PUNCT VERB DET ADJ NOUN PART VERB PUNCT"
"cb5-fragment02","3410","PUNCT PRON VERB ADV VERB PROPN PUNCT PUNCT PRON VERB ADV PUNCT"
"cb5-fragment02","3411","PUNCT CCONJ PRON VERB NOUN PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3412","NOUN VERB PRON ADP NOUN PUNCT"
"cb5-fragment02","3413","PUNCT DET NOUN PRON VERB PUNCT"
"cb5-fragment02","3414","INTJ PRON VERB VERB PROPN PROPN PUNCT"
"cb5-fragment02","3415","ADJ NOUN VERB VERB DET NOUN VERB DET PROPN PUNCT"
"cb5-fragment02","3416","PRON VERB PRON PRON VERB ADV VERB ADV PUNCT PUNCT"
"cb5-fragment02","3417","PUNCT INTJ INTJ PUNCT PUNCT PROPN VERB PUNCT"
"cb5-fragment02","3418","PUNCT PRON VERB VERB ADV ADP PROPN PROPN PROPN PUNCT PUNCT"
"cb5-fragment02","3419","PRON VERB VERB PUNCT ADV VERB CCONJ VERB PRON ADP DET NOUN PUNCT VERB PRON ADV ADP DET NOUN PUNCT"
"cb5-fragment02","3420","ADP PRON VERB VERB PRON VERB PART CCONJ VERB DET ADJ NOUN ADP ADP DET NOUN PUNCT"
"cb5-fragment02","3421","PUNCT ADP DET NOUN PUNCT PUNCT PRON VERB PUNCT"
"cb5-fragment02","3422","PUNCT PRON VERB ADP PRON VERB PRON VERB ADJ NOUN PUNCT PUNCT"
"cb5-fragment02","3423","PRON VERB ADP ADP DET NOUN ADP PRON VERB VERB DET NOUN PUNCT DET ADJ ADJ NOUN NOUN PUNCT VERB ADP ADJ NOUN PUNCT ADP ADJ VERB DET ADJ NOUN NOUN ADP DET ADJ ADJ NOUN VERB ADP DET NOUN ADP NOUN NOUN PUNCT"
"cb5-fragment02","3424","PRON VERB NOUN NOUN PUNCT"
"cb5-fragment02","3425","PRON VERB PROPN VERB DET ADV ADJ NOUN PRON VERB ADV VERB PUNCT CCONJ ADV VERB PUNCT"
"cb5-fragment02","3426","ADJ NOUN PUNCT ADJ NOUN PUNCT"
"cb5-fragment02","3427","ADJ NOUN VERB ADP NOUN PUNCT PRON VERB PRON ADP ADJ NOUN PUNCT"
"cb5-fragment02","3428","PRON VERB VERB ADV ADP ADV PUNCT"
"cb5-fragment02","3429","PRON VERB ADV VERB PRON PART PUNCT"
"ccw-fragment03","1561","PROPN CCONJ PRON VERB PART ADP PROPN PROPN PART ADP DET NOUN CCONJ DET NOUN PUNCT VERB NOUN DET NOUN PART ADJ NOUN ADP VERB DET ADJ NOUN PUNCT"
"ccw-fragment03","1562","PRON VERB ADP PROPN VERB VERB ADP DET PROPN ADP PROPN PUNCT CCONJ NOUN ADP DET PROPN ADV PRON VERB VERB PROPN PART ADJ NOUN PUNCT"
"ccw-fragment03","1563","ADV PRON VERB VERB ADV ADP PROPN PROPN PART VERB DET ADJ NOUN NOUN VERB ADP DET NOUN PART NOUN ADP PROPN PROPN PUNCT"
"ccw-fragment03","1564","NOUN ADP PRON VERB VERB ADP PROPN PUNCT CCONJ PRON VERB DET NOUN PROPN PROPN PROPN ADP PRON VERB ADP NOUN NOUN VERB ADV PROPN PROPN VERB ADV PUNCT"
"ccw-fragment03","1565","PRON VERB DET NOUN ADJ VERB ADJ ADJ PUNCT ADP PRON VERB ADV VERB DET PROPN PROPN CCONJ PRON VERB ADV VERB ADP DET PROPN ADP ADJ PUNCT ADV VERB NOUN PROPN ADP NUM NOUN ADP DET NOUN PUNCT"
"ccw-fragment03","1566","NOUN DET NOUN PRON VERB VERB ADJ ADJ NOUN ADP NOUN PROPN CCONJ PRON VERB ADV VERB PROPN PROPN CCONJ VERB ADV VERB NOUN ADP PROPN PROPN PUNCT"
"ccw-fragment03","1567","PRON VERB ADJ PUNCT"
"ccw-fragment03","1568","PRON VERB DET NOUN PROPN ADP PROPN PART NOUN CCONJ VERB ADJ NOUN CCONJ NOUN PUNCT"
"ccw-fragment03","1569","PRON VERB VERB PROPN ADP NOUN PROPN PROPN NOUN ADP DET PROPN NOUN PART ADJ NOUN PUNCT"
"ccw-fragment03","1570","PRON VERB ADJ NOUN ADP DET NOUN PUNCT VERB ADP ADV PROPN PART ADJ NOUN VERB PROPN DET NOUN ADP NUM ADJ NOUN CCONJ ADJ NOUN PUNCT"
"ccw-fragment03","1571","ADV ADP DET NOUN PROPN VERB ADV ADP PRON PUNCT ADV ADJ PART VERB PROPN PART NOUN NOUN PUNCT"
"ccw-fragment03","1572","ADV PUNCT ADP PRON VERB DET NOUN PART NOUN PUNCT PRON ADV VERB PUNCT"
"ccw-fragment03","1573","PUNCT NOUN ADP NOUN VERB DET PUNCT"
"ccw-fragment03","1574","INTJ PUNCT INTJ PUNCT PUNCT"
"ccw-fragment03","1575","PRON VERB PART VERB ADV PUNCT"
"ccw-fragment03","1576","ADV PRON VERB DET NOUN PART NOUN PRON VERB ADJ NOUN PUNCT"
"ccw-fragment03","1577","DET ADJ NOUN PUNCT NOUN NOUN VERB VERB ADP PROPN PUNCT CCONJ VERB ADV ADV ADP NOUN VERB VERB DET NOUN ADP DET NOUN VERB ADV VERB PART VERB PART NOUN PUNCT CCONJ ADV VERB VERB ADV ADJ NOUN ADP PROPN PART ADJ NOUN PUNCT"
"ccw-fragment03","1578","CCONJ ADV DET NOUN VERB ADV ADV ADJ ADP DET ADJ NOUN ADJ VERB VERB PRON PUNCT"
"ccw-fragment03","1579","ADV VERB NOUN ADJ ADP DET NOUN PART NOUN PUNCT ADJ VERB ADV ADJ PUNCT CCONJ ADJ ADJ NOUN NOUN PUNCT ADJ NOUN PUNCT CCONJ ADV DET NOUN ADP ADJ ADJ NOUN NOUN VERB DET VERB VERB ADP DET ADJ NOUN NOUN PUNCT"
"ccw-fragment03","1580","DET ADV ADJ CCONJ ADV PUNCT VERB NOUN ADP ADJ PUNCT ADJ PUNCT ADJ PUNCT ADJ CCONJ ADJ VERB VERB VERB ADP PROPN DET NOUN PART NOUN ADP DET ADJ NOUN ADP PROPN PUNCT PROPN NOUN PUNCT CCONJ PRON VERB ADV ADJ ADP ADV VERB DET NOUN NOUN ADP DET PROPN PUNCT"
"ccw-fragment03","1581","DET NOUN VERB VERB PROPN PROPN PUNCT CCONJ PRON VERB ADV DET ADJ NOUN ADP NOUN CCONJ NOUN PUNCT NOUN CCONJ NOUN VERB ADP ADJ NOUN ADP DET PROPN ADP DET ADJ NOUN PUNCT"
"ccw-fragment03","1582","NOUN VERB DET NOUN NOUN PUNCT DET NOUN PUNCT CCONJ PUNCT ADP DET ADJ NOUN PUNCT NOUN PUNCT DET NOUN PROPN ADJ PROPN DET NOUN ADJ PUNCT"
"ccw-fragment03","1583","DET VERB NOUN ADP ADJ ADJ NOUN VERB ADJ ADJ NOUN NOUN NOUN PRON DET NOUN ADP DET PROPN PROPN PROPN PUNCT ADP DET NOUN NOUN PROPN DET NOUN DET ADV ADJ NOUN ADJ VERB VERB ADP DET NOUN NUM ADJ VERB VERB ADP ADJ NOUN ADP NOUN PUNCT VERB ADJ NOUN ADP PROPN NOUN ADJ PART VERB ADJ VERB NOUN PUNCT"
"ccw-fragment03","1584","DET NOUN PART NOUN PUNCT NOUN NOUN VERB VERB ADP ADJ VERB NOUN ADJ ADV VERB PROPN PROPN PROPN PART PROPN PROPN ADP NOUN PUNCT"
"ccw-fragment03","1585","PROPN PUNCT ADJ ADP NOUN PUNCT VERB ADV VERB PROPN CCONJ VERB NUM ADJ NOUN ADP DET NOUN PUNCT"
"ccw-fragment03","1586","PRON VERB ADV ADV ADP PROPN PROPN PART NOUN VERB NOUN CCONJ VERB DET NUM NOUN PUNCT"
"ccw-fragment03","1587","PUNCT ADV ADJ VERB DET NOUN PUNCT PUNCT"
"ccw-fragment03","1588","PRON VERB PART PROPN PRON ADV PRON VERB PROPN PUNCT"
"ccw-fragment03","1589","PUNCT PRON VERB VERB PROPN ADP PROPN NOUN PUNCT PUNCT"
"ccw-fragment03","1590","PUNCT PRON VERB VERB PRON DET NOUN PUNCT PUNCT"
"ccw-fragment03","1591","PROPN PART NOUN VERB VERB ADP NOUN CCONJ PUNCT ADP ADJ NOUN VERB ADV PROPN CCONJ ADJ PUNCT PRON VERB ADV ADJ ADP ADJ NOUN VERB VERB ADP VERB NOUN PUNCT"
"ccw-fragment03","1592","PRON VERB PART VERB DET NOUN ADV ADV ADP ADJ ADP DET NOUN VERB ADV VERB PART VERB PROPN PROPN PART ADJ PROPN PUNCT"
"ccw-fragment03","1593","PROPN VERB ADP DET ADV VERB NOUN PUNCT"
"ccw-fragment03","1594","PUNCT PRON VERB VERB NOUN ADJ ADV PART VERB DET NOUN ADP DET VERB VERB DET NOUN ADP NOUN PUNCT PUNCT"
"ccw-fragment03","1595","PUNCT NOUN VERB PUNCT"
"ccw-fragment03","1596","ADV VERB DET ADJ NOUN ADJ PUNCT PUNCT PRON VERB ADV PUNCT"
"ccw-fragment03","1597","PROPN VERB ADJ NOUN ADP PRON PUNCT NOUN PROPN DET NOUN ADP ADP DET NOUN VERB VERB ADV VERB PRON PROPN NOUN PUNCT VERB DET NOUN ADP ADJ NOUN CCONJ PROPN ADP DET NOUN ADP DET ADJ NOUN PUNCT"
"ccw-fragment03","1598","ADV PUNCT ADP ADP PRON PUNCT DET ADJ NOUN VERB PUNCT PUNCT INTJ PUNCT VERB ADJ NOUN PUNCT PUNCT"
"ccw-fragment03","1599","PRON VERB DET NOUN PART NOUN PUNCT NOUN CCONJ PROPN PUNCT"
"ccw-fragment03","1600","PRON VERB ADV CCONJ ADV VERB PRON ADP VERB ADV ADP DET NOUN PUNCT CCONJ ADV PUNCT ADP DET VERB NOUN PUNCT PRON VERB PART DET ADJ NOUN ADP DET ADJ NOUN NOUN VERB PUNCT ADV PUNCT PART VERB VERB ADP DET ADJ PUNCT ADJ NOUN NOUN PUNCT"
"ccw-fragment03","1601","PRON VERB VERB NOUN ADJ NOUN ADP PROPN PART PROPN CCONJ PUNCT ADP PRON VERB VERB PRON VERB ADJ CCONJ ADJ CCONJ VERB DET NOUN ADP NOUN PUNCT PRON VERB VERB PART DET NOUN ADP ADJ NOUN PUNCT"
"ccw-fragment03","1602","PUNCT NOUN DET NOUN VERB PRON PUNCT PUNCT"
"ccw-fragment03","1603","PRON VERB PUNCT"
"ccw-fragment03","1604","DET NOUN VERB PRON PUNCT VERB ADV ADP PROPN NOUN PUNCT VERB ADV ADP NOUN CCONJ PROPN PUNCT NOUN PUNCT VERB VERB ADV PUNCT ADJ ADP PROPN PART NOUN PUNCT"
"ccw-fragment03","1605","PUNCT VERB PROPN ADJ PROPN NOUN PUNCT PUNCT DET NOUN VERB DET NOUN PUNCT VERB NOUN CCONJ DET PROPN PROPN NOUN ADP PROPN PART PROPN ADV PUNCT"
"ccw-fragment03","1606","PUNCT ADJ NOUN PUNCT ADJ NOUN PUNCT PART VERB ADP PRON VERB VERB VERB ADJ NOUN NOUN ADV CCONJ ADV VERB PRON PUNCT"
"ccw-fragment03","1607","INTJ PUNCT VERB PRON PART PUNCT ADV VERB PRON PART PUNCT PUNCT"
"ccw-fragment03","1608","PROPN PUNCT ADV ADV ADJ ADP DET ADJ NOUN PUNCT ADV VERB CCONJ VERB ADP DET ADJ NOUN NOUN VERB NUM NOUN ADV ADP PRON PUNCT VERB ADJ NOUN PUNCT ADV VERB ADP ADJ NOUN PUNCT"
"ccw-fragment03","1609","PRON VERB DET NOUN DET ADV ADJ NOUN ADP ADJ NOUN PUNCT ADV VERB ADJ NOUN PUNCT"
"ccw-fragment03","1610","PUNCT ADJ ADJ NOUN ADV PUNCT PRON VERB VERB PRON ADP PROPN NOUN NOUN VERB PRON DET ADJ NOUN ADP PRON VERB PUNCT PUNCT"
"ccw-fragment03","1611","PROPN ADJ NOUN CCONJ NOUN PROPN VERB ADJ NOUN ADP ADJ ADP PRON VERB ADJ NOUN CCONJ VERB VERB PRON PUNCT"
"ccw-fragment03","1612","PUNCT ADJ NOUN PUNCT PUNCT PRON VERB PRON ADP ADJ NOUN PUNCT PUNCT VERB PROPN PROPN PROPN PUNCT"
"ccw-fragment03","1613","CCONJ NOUN PUNCT ADJ NOUN PUNCT VERB PRON PUNCT PUNCT"
"ccw-fragment03","1614","PROPN ADV VERB NOUN PUNCT"
"ccw-fragment03","1615","PRON VERB VERB PART CCONJ VERB ADV ADP ADP DET NOUN ADV ADV VERB PRON CCONJ PRON VERB VERB PROPN ADV PUNCT CCONJ NOUN PRON VERB PRON VERB ADV VERB PUNCT"
"ccw-fragment03","1616","ADJ NOUN VERB ADJ CCONJ PROPN PUNCT ADJ CCONJ VERB PUNCT ADJ CCONJ ADJ PUNCT DET NOUN ADP DET NOUN NOUN VERB VERB DET NOUN PART NOUN CCONJ VERB ADV PART VERB PRON ADP ADJ ADJ PUNCT"
"ccw-fragment03","1617","ADJ ADJ ADJ NOUN VERB VERB ADP ADJ NOUN ADP DET NOUN NOUN PUNCT ADJ NOUN VERB NOUN ADJ PUNCT CCONJ ADJ NOUN PROPN PUNCT"
"ccw-fragment03","1618","PRON VERB ADJ NOUN NOUN NOUN PUNCT CCONJ ADV ADP NOUN NUM NOUN ADJ PRON VERB VERB VERB VERB ADJ PUNCT CCONJ PRON VERB PRON PUNCT ADP ADJ NOUN VERB DET NOUN CCONJ NOUN ADP PRON VERB PART VERB PROPN PART NOUN PUNCT CCONJ PRON VERB ADV ADV NOUN ADV PRON ADV VERB ADV NOUN PROPN PRON VERB ADV VERB PRON CCONJ VERB ADJ NOUN ADV ADV PUNCT"
"ccw-fragment03","1619","ADV VERB PUNCT PROPN PROPN VERB PART VERB ADP PRON PUNCT"
"ccw-fragment03","1620","DET NOUN NOUN VERB VERB PART VERB DET ADJ PUNCT ADJ PUNCT NOUN PUNCT NOUN NOUN NOUN ADJ VERB ADV VERB ADP DET ADJ ADJ NOUN PUNCT"
"ccw-fragment03","1621","ADP DET NOUN NOUN PRON VERB DET ADJ NOUN CCONJ ADJ NOUN ADJ VERB VERB ADP ADJ ADJ NOUN PUNCT"
"ccw-fragment03","1622","PRON VERB DET ADJ CCONJ ADJ NOUN ADP DET NOUN PRON ADV VERB PART VERB ADP DET ADJ NOUN NOUN VERB NOUN DET ADV ADJ NOUN NOUN ADJ ADJ ADJ NOUN VERB ADP PROPN PUNCT CCONJ PROPN PROPN PROPN VERB PART VERB DET ADJ NOUN ADP DET ADJ NOUN PUNCT"
"ccw-fragment03","1623","DET ADJ ADJ NOUN VERB DET ADJ ADJ NOUN PUNCT VERB NOUN NOUN CCONJ ADJ PUNCT ADP PRON VERB ADP ADJ NOUN PUNCT ADJ ADV DET NOUN PUNCT ADV VERB INTJ PUNCT PUNCT PUNCT"
"ccw-fragment03","1624","PUNCT PRON VERB VERB PROPN PROPN PUNCT PUNCT PRON VERB ADV PUNCT ADP ADP PRON VERB ADV ADV VERB ADP PRON VERB CCONJ ADV PUNCT"
